season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,award_share,mov,mov_adj,win_loss_pct
1982,Walter Davis,SF,27,PHO,55,12,21.5,6.4,12.2,0.523,0.1,0.3,0.188,6.3,11.9,0.531,0.525,1.7,2,0.82,0.4,1.5,1.9,2.9,0.8,0.1,2,1.9,14.4,1182,18.3,0.553,0.024,0.166,2,7.5,4.8,23.3,1.9,0.1,13.5,29,1.2,1.4,2.7,0.109,1.4,-0.6,0.8,0.8,0,3.45,3.05,0.561
1982,Darryl Dawkins,C,25,PHI,48,36,23.4,4.3,7.6,0.564,0,0,0,4.3,7.6,0.567,0.564,2.4,3.4,0.695,1.4,4.9,6.4,1.1,0.4,1.1,2,4,11,1124,15,0.601,0.005,0.447,7.1,22.8,15.3,6.7,0.8,2.8,17.9,19.8,1.1,1.8,2.9,0.122,-2,0.4,-1.6,0.1,0,5.73,5.74,0.707
1982,Larry Demic,PF,24,NYK,48,0,7.4,0.8,1.7,0.47,0,0,0,0.8,1.7,0.476,0.47,0.3,0.8,0.359,0.6,1,1.6,0.3,0.1,0.1,0.5,1.4,1.9,356,5.7,0.459,0.012,0.47,9.1,16.4,12.7,5,0.5,1,20.6,14.6,-0.4,0.2,-0.1,-0.017,-5.3,-1.2,-6.5,-0.4,0,-2.67,-2.15,0.402
1982,Kenny Dennard,PF,23,KCK,30,3,20.2,2.1,4,0.512,0,0,,2.1,4,0.512,0.512,0.9,1.3,0.65,1.6,2.9,4.4,1.4,1.2,0.3,1.2,2.7,5,607,11.1,0.541,0,0.331,8.5,16.3,12.3,8.6,2.7,0.8,20.2,11.7,0.3,0.8,1.1,0.084,-1.6,1.6,0,0.3,0,-3.1,-3.25,0.366
1982,Coby Dietrick,C,33,CHI,74,0,13.5,1.2,2.7,0.46,0,0,0,1.2,2.7,0.462,0.46,0.5,0.7,0.704,0.9,1.7,2.5,1.2,0.7,0.4,0.6,1.8,3,999,10.8,0.496,0.005,0.27,7.5,13.6,10.7,11.5,2.4,1.7,16.4,11.2,0.5,1.1,1.7,0.08,-1.3,2,0.7,0.7,0,-2.02,-1.57,0.415
1982,Mickey Dillard,PG,23,CLE,33,0,6.7,0.9,2.4,0.367,0,0.1,0,0.9,2.3,0.387,0.367,0.5,0.7,0.652,0.2,0.3,0.5,1,0.2,0.1,0.5,1.2,2.2,221,7,0.41,0.051,0.291,2.9,4.9,3.8,21.1,1.8,0.5,16,19.8,-0.3,0,-0.2,-0.051,-4.9,-0.9,-5.8,-0.3,0,-8.51,-7.77,0.183
1982,James Donaldson,C,24,SEA,82,1,20.9,3.1,5.1,0.609,0,0,,3.1,5.1,0.609,0.609,1.8,2.9,0.629,1.7,4.3,6,0.6,0.3,1.7,1.4,2.3,8.1,1710,16,0.63,0,0.573,9.1,21.6,15.6,4.1,0.8,4.5,18,15.5,2.2,3.4,5.6,0.156,-0.5,1.7,1.2,1.4,0,4.13,3.69,0.634
1982,John Douglas,SG,25,SDC,64,9,16.1,2.8,6.1,0.465,0.3,0.9,0.305,2.5,5.2,0.494,0.488,1,1.6,0.657,0.4,1,1.4,2.3,0.8,0.1,1.4,2.3,7,1031,12.1,0.515,0.152,0.262,3,7.5,5.2,19.6,2.2,0.5,17.5,20.8,0.3,0.2,0.5,0.022,-1.5,-1.1,-2.5,-0.1,0,-7.39,-7.05,0.207
1982,Leon Douglas,C,27,KCK,63,17,17.3,1.1,2.2,0.5,0,0,,1.1,2.2,0.5,0.5,0.5,1.3,0.4,1.8,2.8,4.6,0.6,0.2,0.6,0.9,3.3,2.7,1093,6.5,0.491,0,0.571,11.1,18.9,14.9,3.8,0.6,2,23.9,8.6,-0.1,1.1,1,0.044,-4.2,0,-4.2,-0.6,0,-3.1,-3.25,0.366
1982,John Drew,SF,27,ATL,70,51,29.1,6.6,13.7,0.486,0.1,0.2,0.333,6.6,13.5,0.488,0.488,5.2,7,0.741,2.4,2.9,5.4,1.4,0.9,0,2.5,3.6,18.5,2040,18.1,0.553,0.013,0.513,9.3,11.5,10.4,8.1,1.6,0.1,13.2,28.7,3.2,2.4,5.5,0.13,1.4,-1.1,0.3,1.2,0,0.54,0.81,0.512
1982,Larry Drew,PG,23,KCK,81,19,24.4,4.4,9.3,0.473,0.1,0.3,0.296,4.3,9,0.479,0.478,1.9,2.3,0.794,0.4,1.5,1.8,5.2,1.4,0,2.1,1.9,10.8,1973,15.3,0.52,0.036,0.25,1.7,7,4.2,29.3,2.6,0,17.2,21,1.3,1.7,3,0.074,0.4,-0.3,0.1,1,0,-3.1,-3.25,0.366
1982,Terry Duerod,SG,25,BOS,21,0,7,1.6,3.7,0.442,0,0,0,1.6,3.6,0.447,0.442,0.2,0.6,0.333,0.3,0.4,0.7,0.6,0.1,0,0.1,0.4,3.4,146,12.5,0.438,0.013,0.156,4.6,6.6,5.7,11.9,1,0.4,2.4,23.1,0.1,0.1,0.2,0.071,-2.2,-0.7,-2.9,0,0,6.38,6.35,0.768
1982,Mike Dunleavy,SG,27,HOU,70,15,18.8,2.9,6.4,0.458,0.5,1.2,0.384,2.5,5.2,0.475,0.494,1.1,1.5,0.708,0.3,1.1,1.5,3.2,0.6,0,1.1,2.3,7.4,1315,13.2,0.524,0.191,0.236,1.9,7,4.4,23.7,1.7,0.1,13.9,17.9,1.8,0.7,2.6,0.093,-0.5,-0.5,-1,0.3,0,-0.04,-0.39,0.561
1982,T.R. Dunn,SG,26,DEN,82,80,30.7,3.1,6.1,0.512,0,0,0,3.1,6.1,0.513,0.512,1.9,2.6,0.712,2.6,4.2,6.8,2.3,1.6,0.4,1.5,2.6,8.2,2519,12.1,0.559,0.002,0.427,9.2,14.4,11.9,8.3,2.3,0.7,17,10.9,2.9,1.1,4,0.076,0.7,-0.1,0.6,1.7,0,0.52,0.13,0.561
1982,John Duren,PG,23,UTA,79,9,13.4,1.5,3.4,0.451,0,0.1,0.273,1.5,3.3,0.459,0.457,0.3,0.5,0.73,0.2,0.9,1.1,2,0.3,0.1,0.9,1.8,3.4,1056,7,0.478,0.041,0.138,1.4,7.3,4.3,18.2,0.9,0.2,20.2,13.5,-0.3,0,-0.3,-0.013,-4,-1.8,-5.8,-1,0,-5.66,-5.63,0.305
1982,Craig Dykema,SF,22,PHO,32,0,3.2,0.5,1.2,0.459,0.1,0.1,0.5,0.5,1,0.455,0.486,0.2,0.3,0.778,0.1,0.3,0.4,0.5,0.1,0,0.2,0.6,1.3,103,11.1,0.525,0.108,0.243,3.3,9.4,6.4,20.2,0.9,0,14.6,19.2,0.1,0.1,0.2,0.095,-3.3,-0.1,-3.4,0,0,3.45,3.05,0.561
1982,Franklin Edwards,PG,22,PHI,42,3,6.9,1.5,3.6,0.433,0,0.2,0,1.5,3.4,0.461,0.433,0.5,0.6,0.741,0.2,0.4,0.6,1.1,0.4,0.1,0.6,0.9,3.6,291,13.7,0.463,0.06,0.18,4,6.3,5.2,22.5,2.6,1,12.9,26.6,-0.1,0.4,0.2,0.041,-2.4,-0.2,-2.7,0,0,5.73,5.74,0.707
1982,James Edwards,C,26,CLE,77,75,33,6.9,13.4,0.511,0,0.1,0,6.9,13.4,0.513,0.511,3,4.4,0.684,2.5,5.1,7.5,1.6,0.3,1.5,2.1,4.5,16.7,2539,15.8,0.545,0.004,0.328,7.9,18.6,12.9,7.4,0.5,2.6,12.1,21.8,3,1.3,4.3,0.08,-0.4,-0.8,-1.2,0.5,0,-8.51,-7.77,0.183
1982,Len Elmore,C,29,NJN,81,70,25.9,3.7,8,0.46,0,0,,3.7,8,0.46,0.46,1.7,2.1,0.794,2.1,3.4,5.4,1.2,1.1,1.1,1.7,3.5,9.1,2100,11.8,0.506,0,0.261,8.9,14.9,11.9,6.4,2,2.6,15.8,16.4,0.5,3.6,4.1,0.094,-2.2,1.4,-0.8,0.6,0,0.68,0.87,0.537
1982,Alex English,SF,28,DEN,82,82,36.8,10.4,18.9,0.551,0,0.1,0,10.4,18.8,0.553,0.551,4.5,5.4,0.84,2.6,4.2,6.8,5.3,1.1,1.5,3.2,3.2,25.4,3015,22.2,0.596,0.005,0.285,7.7,12,9.9,19.9,1.3,2,13,25.3,8.9,0.6,9.5,0.152,4.9,-1.1,3.8,4.4,0.017,0.52,0.13,0.561
1982,Julius Erving,SF,31,PHI,81,81,34.4,9.6,17.6,0.546,0,0.1,0.273,9.6,17.5,0.548,0.547,5.1,6.7,0.763,2.7,4.2,6.9,3.9,2,1.7,2.6,2.8,24.4,2789,25.9,0.593,0.008,0.377,9.3,13,11.2,18.1,2.8,2.9,11.4,28.1,8.7,4.6,13.3,0.229,6,1.7,7.7,6.8,0.294,5.73,5.74,0.707
1982,Mike Evans,PG,26,TOT,22,0,12.3,1.6,3.9,0.407,0,0.3,0,1.6,3.6,0.438,0.407,0.6,0.9,0.65,0.2,0.8,1,1.9,0.6,0,1.2,1.6,3.8,270,7.3,0.438,0.07,0.233,2.1,7.2,4.6,21,2.3,0,21.5,18.4,-0.4,0.3,-0.1,-0.013,-4.1,0.1,-4,-0.2,0,0,0,0.5
1982,Eric Fernsten,C,28,BOS,43,0,4.7,0.4,1.1,0.388,0,0,,0.4,1.1,0.388,0.388,0.4,0.7,0.633,0.3,0.7,1,0.2,0.1,0.2,0.3,0.5,1.3,202,8.1,0.458,0,0.612,6.7,16,11.5,4.8,1.2,1.9,17.3,14.9,-0.1,0.3,0.2,0.047,-3.6,0.4,-3.2,0,0,6.38,6.35,0.768
1982,Chris Ford,SG,33,BOS,76,53,20.9,2.5,5.9,0.418,0.3,0.8,0.317,2.2,5.1,0.434,0.44,0.5,0.7,0.696,0.7,0.7,1.4,1.9,0.6,0.1,0.7,1.9,5.7,1591,7.8,0.458,0.14,0.124,3.7,3.8,3.7,11.1,1.2,0.3,9.9,13.3,0.7,1.4,2.1,0.063,-2.2,0.2,-2,0,0,6.38,6.35,0.768
1982,Don Ford,SF,29,CLE,21,1,9.6,0.4,1.1,0.375,0,0,0,0.4,1.1,0.391,0.375,0.2,0.3,0.833,0.7,1,1.7,0.5,0.4,0,0.7,1.4,1.1,201,3.7,0.432,0.042,0.25,7.4,12.6,9.8,6.7,1.9,0,36,8.5,-0.2,0.1,-0.1,-0.035,-4.8,0,-4.8,-0.2,0,-8.51,-7.77,0.183
1982,Phil Ford,PG,25,KCK,72,65,27.1,4,9,0.439,0.1,0.4,0.219,3.9,8.6,0.451,0.445,1.9,2.3,0.819,0.3,1.1,1.5,6.3,0.9,0,2.7,2.2,9.9,1952,11.4,0.494,0.049,0.256,1.3,4.8,3,30.4,1.5,0,21.2,19.2,-0.2,1.1,0.9,0.021,-1,-2,-3,-0.5,0,-3.1,-3.25,0.366
1982,World B. Free,SG,28,GSW,78,78,35.8,8.3,18.6,0.448,0.1,0.7,0.179,8.2,17.9,0.458,0.451,6.1,8.3,0.74,1.5,1.7,3.2,5.4,0.9,0.1,2.7,2.8,22.9,2796,18.2,0.515,0.039,0.446,4.5,5.2,4.8,21.7,1.2,0.2,10.7,28,5.6,1.3,6.9,0.118,2.4,-1.9,0.5,1.8,0,1.04,0.8,0.549
1982,Mike Gale,PG,31,GSW,75,70,23.9,2.5,5,0.496,0,0.1,0,2.5,4.9,0.503,0.496,0.7,0.9,0.785,0.5,2,2.5,3.5,1.6,0.4,1.7,2.3,5.6,1793,10.9,0.524,0.013,0.174,2.2,9.4,5.7,17.8,3.2,0.9,23.9,11.9,0.3,2.1,2.4,0.063,-2,2.3,0.4,1.1,0,1.04,0.8,0.549
1982,Calvin Garrett,SF,25,HOU,51,22,16.8,2.1,4.7,0.434,0.1,0.2,0.3,2,4.5,0.44,0.44,0.3,0.5,0.654,0.5,1.3,1.8,1.5,0.6,0.1,0.7,1.8,4.5,858,8.4,0.454,0.041,0.107,3.4,8.9,6.1,11.6,1.8,0.4,13,13.9,0,0.6,0.6,0.035,-3.3,0.4,-3,-0.2,0,-0.04,-0.39,0.561
1982,George Gervin,SG,29,SAS,79,79,35.7,12.6,25.2,0.5,0.1,0.5,0.278,12.4,24.7,0.504,0.502,7,8.1,0.864,1.7,3.2,5,2.4,1,0.6,2.7,2.7,32.3,2817,24.2,0.562,0.018,0.323,5.2,9.7,7.5,11.4,1.3,0.9,8.5,35,8.7,2,10.7,0.182,5.4,-1.5,3.9,4.2,0.159,2.3,1.79,0.585
1982,Artis Gilmore,C,32,CHI,82,82,34.1,6.7,10.2,0.652,0,0,1,6.6,10.2,0.652,0.653,5.2,6.7,0.768,2.7,7.5,10.2,1.7,0.6,2.7,2.8,3.5,18.5,2796,22.4,0.702,0.001,0.659,9.5,23.7,16.9,7.5,0.8,4.3,17.4,19.6,8.3,3.8,12.1,0.208,3,1.3,4.3,4.4,0,-2.02,-1.57,0.415
1982,Mike Glenn,SG,26,ATL,49,0,17,3.2,5.9,0.543,0,0,0.5,3.2,5.9,0.543,0.545,1.2,1.4,0.881,0.1,1.1,1.2,1.8,0.5,0.1,0.6,1.6,7.7,833,16,0.587,0.007,0.23,0.7,7.6,4.1,16.9,1.6,0.2,7.8,18.1,2,0.8,2.8,0.161,0.7,0.9,1.6,0.8,0,0.54,0.81,0.512
1982,Mike Gminski,C,22,NJN,64,6,11.6,1.9,4.2,0.441,0,0,,1.9,4.2,0.441,0.441,1.5,1.8,0.822,1.1,1.8,2.9,0.6,0.3,0.8,0.9,1.1,5.2,740,15.3,0.52,0,0.437,10.6,17.9,14.2,7.7,1.1,3.8,14.8,20.4,0.6,1.2,1.8,0.119,-0.6,0.7,0.1,0.4,0,0.68,0.87,0.537
1982,Glen Gondrezick,SF,26,DEN,80,0,21.2,3.1,6.2,0.505,0,0,0,3.1,6.2,0.508,0.505,2,2.7,0.737,1.8,3.5,5.3,1.9,1.2,0.5,1.3,2.9,8.3,1699,14.9,0.559,0.006,0.438,9.1,17.4,13.3,10.4,2.4,1.1,14.5,15.4,2.6,1,3.6,0.102,0.5,0,0.4,1,0,0.52,0.13,0.561
1982,Rickey Green,PG,27,UTA,81,73,34.8,6.2,12.5,0.493,0,0.1,0,6.2,12.4,0.497,0.493,2.5,3.3,0.765,1,2,3,7.8,2.3,0.1,2.4,2.3,14.8,2822,17.4,0.531,0.008,0.26,3.2,6.1,4.6,29.7,3,0.2,14.9,18.8,4.3,1.4,5.7,0.096,1.8,-0.3,1.4,2.4,0,-5.66,-5.63,0.305
1982,Dave Greenwood,PF,24,CHI,82,82,35.5,5.9,12.4,0.473,0,0,0,5.9,12.3,0.475,0.473,2.9,3.5,0.825,2.3,7.2,9.6,3.2,0.9,1.1,2.2,3.6,14.6,2914,15.5,0.525,0.003,0.287,7.8,22.2,15.3,13.2,1.2,1.8,13.6,19,3.2,3.2,6.5,0.107,0.1,0.5,0.6,1.9,0,-2.02,-1.57,0.415
1982,Kevin Grevey,SG,28,WSB,71,62,30.5,5.3,12.1,0.439,0.4,1.2,0.341,4.9,10.9,0.449,0.455,2.3,2.7,0.855,0.8,1.9,2.7,2.1,0.6,0.3,1.4,2.1,13.3,2164,11.7,0.502,0.096,0.225,2.9,6.8,4.9,10.1,1,0.6,9.2,20.1,1.2,2.4,3.6,0.08,-1.1,-0.1,-1.2,0.4,0,0.88,1.06,0.524
1982,Paul Griffin,PF,28,SAS,23,0,20,1.4,2.9,0.485,0,0,,1.4,2.9,0.485,0.485,1,1.6,0.649,1.3,2.9,4.1,2.3,0.9,0.3,1.7,2.9,3.8,459,8.5,0.535,0,0.561,6.8,15.4,11.1,13.6,2,1,32.7,10.6,-0.1,0.5,0.4,0.04,-2.9,1.4,-1.5,0.1,0,2.3,1.79,0.585
1982,Darrell Griffith,SG,23,UTA,80,79,32.5,8.6,17.9,0.482,0.2,0.7,0.288,8.4,17.2,0.489,0.487,2.4,3.4,0.697,1.6,2.2,3.8,2.3,1.2,0.4,2.4,2.7,19.8,2597,15.8,0.511,0.036,0.19,5.2,7.5,6.3,10.8,1.7,0.7,11.1,26.8,1.4,0.7,2.1,0.038,0.2,-2.1,-1.9,0,0,-5.66,-5.63,0.305
1982,Bob Gross,SF,28,POR,59,24,23.3,2.9,5.5,0.537,0.1,0.1,0.5,2.9,5.4,0.538,0.542,1.3,1.8,0.75,1.7,2.7,4.4,2.1,1.3,0.7,1.5,2.7,7.2,1377,13.8,0.581,0.019,0.323,8.3,12.7,10.5,11.5,2.6,1.7,19.3,13.6,1.5,1.6,3.1,0.108,0.3,1.5,1.8,1.3,0,0.6,0.39,0.512
1982,Ernie Grunfeld,SG,26,KCK,81,11,23.4,5.2,10.1,0.511,0,0.2,0.143,5.2,10,0.517,0.512,2.3,2.8,0.821,0.7,1.6,2.2,3.4,0.9,0.5,1.8,2.4,12.7,1892,17.2,0.558,0.017,0.279,3.2,7.7,5.4,21.3,1.8,1.2,13.8,23.1,2.8,1.5,4.3,0.11,1.7,0,1.7,1.8,0,-3.1,-3.25,0.366
1982,Pétur Guðmundsson,C,23,POR,68,6,12.4,1.2,2.4,0.5,0,0,1,1.2,2.4,0.497,0.503,0.8,1.1,0.684,0.8,2,2.7,0.9,0.2,0.4,1.1,2.4,3.2,845,7.9,0.549,0.006,0.458,6.8,17.7,12.3,8.5,0.7,2,26.8,13.2,-0.2,0.8,0.6,0.032,-4.4,0.5,-3.9,-0.4,0,0.6,0.39,0.512
1982,Glenn Hagan,PG,26,DET,4,0,6.3,0.8,1.8,0.429,0,0,,0.8,1.8,0.429,0.429,0.3,0.3,1,0.5,0.5,1,2,0.8,0,0.3,1.8,1.8,25,18.1,0.47,0,0.143,8.5,9.1,8.8,41.1,5.5,0,11.8,13.2,0.1,0,0.1,0.201,-3.6,0.9,-2.7,0,0,-0.91,-0.63,0.476
1982,Bill Hanzlik,SF,24,SEA,81,76,24.4,2.1,4.4,0.468,0,0,0,2.1,4.4,0.473,0.468,1.7,2.2,0.784,1.2,2.1,3.3,2.3,1,0.4,1.3,3.1,5.8,1974,9.6,0.543,0.011,0.493,5.6,8.9,7.3,11.6,2,0.8,19.6,11.3,1.3,2.9,4.1,0.1,-2.4,1.7,-0.6,0.7,0,4.13,3.69,0.634
1982,Alan Hardy,SG,24,DET,38,0,8.2,1.6,3.6,0.456,0,0.1,0,1.6,3.4,0.473,0.456,0.5,0.8,0.621,0.4,0.5,0.9,0.5,0.2,0.1,0.5,0.8,3.7,310,10.5,0.477,0.037,0.213,4.8,7.3,6,9.2,1.3,0.7,11.9,21.3,0,0.2,0.2,0.028,-2.7,-1,-3.7,-0.1,0,-0.91,-0.63,0.476
1982,James Hardy,SF,25,UTA,82,17,22.1,2.2,4.5,0.485,0,0,0,2.2,4.5,0.486,0.485,0.8,1.1,0.688,1.9,3.9,5.7,1.3,0.7,0.8,1,2.3,5.1,1814,11.4,0.515,0.003,0.252,8.9,19.1,13.9,7.3,1.5,2,16,10.8,1.2,1.3,2.5,0.066,-0.9,0.2,-0.7,0.6,0,-5.66,-5.63,0.305
1982,Mike Harper,PF,24,POR,68,38,21.1,2.7,5.4,0.497,0,0,0,2.7,5.4,0.499,0.497,1.4,2.3,0.627,1.9,3.1,5,0.8,0.8,1.2,1.4,3.4,6.8,1433,12.2,0.531,0.003,0.414,10,16.4,13.2,4.8,1.8,3.2,17.4,15.2,0.6,1.8,2.4,0.08,-2.4,0.7,-1.7,0.1,0,0.6,0.39,0.512
1982,Joe Hassett,SG,26,GSW,68,2,11.6,2.1,5.6,0.377,1,3.1,0.332,1.1,2.5,0.435,0.47,0.5,0.5,0.838,0.2,0.6,0.8,1.5,0.4,0,0.5,1.4,5.7,787,13.4,0.49,0.56,0.097,1.8,5.6,3.7,17.9,1.8,0.2,8.3,22.2,1.1,0.5,1.6,0.098,1,-0.8,0.1,0.4,0,1.04,0.8,0.549
1982,Steve Hawes,PF,31,ATL,49,42,26.9,3.6,7.6,0.481,0.1,0.2,0.4,3.6,7.3,0.483,0.486,2,2.6,0.762,1.8,4.7,6.5,2.9,0.7,0.7,1.8,3.2,9.3,1317,14.5,0.536,0.027,0.341,7.6,19.9,13.7,16,1.4,1.6,17,16.9,1.2,2.1,3.2,0.118,0.2,1.6,1.8,1.3,0,0.54,0.81,0.512
1982,Elvin Hayes,PF,36,HOU,82,82,37,6.3,13.4,0.472,0,0.1,0,6.3,13.4,0.474,0.472,3.4,5.1,0.664,3.3,5.9,9.1,1.8,0.8,1.3,2.5,3.5,16.1,3032,14.4,0.513,0.005,0.384,9.4,18.1,13.6,6.6,1,1.9,13.9,20.2,2.3,2.9,5.1,0.081,-0.6,-0.7,-1.4,0.5,0,-0.04,-0.39,0.561
1982,Steve Hayes,C,26,TOT,35,0,13.9,1.5,3.2,0.486,0,0,,1.5,3.2,0.486,0.486,0.9,1.5,0.604,1.1,2.2,3.3,0.8,0.1,0.6,0.5,2,4,487,10.7,0.521,0,0.477,8.5,18,13.1,7.3,0.4,2.3,12.4,12.3,0.5,0.5,0.9,0.092,-1.9,0.2,-1.6,0,0,0,0,0.5
1982,Spencer Haywood,PF,32,WSB,76,63,27.4,5.2,10.9,0.476,0,0,0,5.2,10.9,0.478,0.476,2.9,3.4,0.842,1.9,3.7,5.6,0.8,0.6,0.9,2.3,3.3,13.3,2086,13.2,0.535,0.004,0.314,7.7,14.3,11.1,4.6,1,1.8,15.6,22.4,0.4,3.2,3.6,0.083,-1.9,0.1,-1.8,0.1,0,0.88,1.06,0.524
1982,Gerald Henderson,PG,26,BOS,82,31,22.5,4.3,8.6,0.501,0,0.1,0.167,4.3,8.5,0.506,0.502,1.5,2.1,0.727,0.6,1.3,1.9,3.1,1,0.1,1.8,2.4,10.2,1844,13.2,0.534,0.017,0.244,2.9,6.1,4.5,18.6,2.1,0.3,16.1,20.2,1.4,2.2,3.6,0.094,-1.1,0.5,-0.6,0.6,0,6.38,6.35,0.768
1982,Tom Henderson,SG,30,HOU,75,23,22.9,2.4,5.4,0.454,0,0,0,2.4,5.3,0.456,0.454,1.4,2,0.7,0.4,1.4,1.8,4.1,0.7,0.1,1.4,1.6,6.3,1721,11,0.502,0.005,0.372,2,7,4.4,22.8,1.6,0.2,18.3,13.7,1.2,0.9,2.1,0.059,-1.4,-0.4,-1.9,0.1,0,-0.04,-0.39,0.561
1982,Keith Herron,SG,25,CLE,30,0,9,1.3,3.5,0.368,0,0,0,1.3,3.5,0.371,0.368,0.2,0.3,0.875,0.3,0.4,0.7,0.8,0.3,0.1,0.4,0.8,2.8,269,6.8,0.388,0.009,0.075,4,4.9,4.4,12,1.4,0.4,9.9,18.6,-0.3,0,-0.3,-0.052,-4.1,-1.3,-5.4,-0.3,0,-8.51,-7.77,0.183
1982,Kenny Higgs,PG,27,DEN,76,49,22.3,2.7,6.2,0.432,0.1,0.3,0.19,2.6,5.9,0.443,0.436,2.1,2.6,0.817,0.3,1.6,1.9,5.2,0.9,0.1,2.1,3.5,7.5,1696,10.8,0.513,0.045,0.421,1.5,7.4,4.5,26.3,1.9,0.2,22,15.9,0.9,0.1,1,0.028,-2.1,-1.8,-3.9,-0.8,0,0.52,0.13,0.561
1982,Armond Hill,PG,28,TOT,40,18,18.1,1.3,3.2,0.421,0,0.1,0,1.3,3.1,0.427,0.421,1,1.4,0.709,0.3,1,1.3,2.7,0.5,0.1,1.7,2.2,3.6,723,5.5,0.483,0.016,0.437,1.9,6.3,4.1,17.8,1.4,0.4,30.5,12.2,-0.6,0.2,-0.4,-0.024,-4.2,-1.1,-5.3,-0.6,0,0,0,0.5
1982,Brad Holland,SG,25,TOT,14,3,13.9,1.9,5.6,0.346,0,0.2,0,1.9,5.4,0.36,0.346,0.2,0.4,0.5,0.4,0.5,0.9,1.3,0.8,0.1,0.6,0.9,4.1,194,6.8,0.353,0.038,0.077,3.4,3.9,3.7,12.7,2.7,0.3,9,19.1,-0.4,0.3,-0.1,-0.025,-3.8,0.9,-2.9,-0.1,0,0,0,0.5
1982,Lionel Hollins,PG,28,PHI,81,81,27.9,4.7,9.8,0.477,0,0.2,0.125,4.7,9.6,0.484,0.478,1.6,2.3,0.702,0.4,1.9,2.3,3.9,1.3,0.2,1.8,2.4,11,2257,12.5,0.508,0.02,0.236,1.8,7.3,4.7,18.9,2.2,0.5,14.2,18.9,0.9,2.5,3.4,0.072,-1.5,0.1,-1.4,0.3,0,5.73,5.74,0.707
1982,Cedrick Hordges,PF,25,DEN,77,1,17.8,2.6,5.4,0.493,0,0.2,0.231,2.6,5.2,0.501,0.496,1.5,2.6,0.583,1.5,3.6,5.1,0.8,0.3,0.2,1.4,3,6.8,1372,10.4,0.525,0.031,0.481,9.5,21,15.4,5.5,0.8,0.7,18.1,17,0.3,0.5,0.7,0.026,-2.8,-2.2,-5,-1,0,0.52,0.13,0.561
1982,Phil Hubbard,SF,25,TOT,83,40,22.2,3.9,8,0.49,0,0,0,3.9,8,0.493,0.49,2.3,3.4,0.682,2.3,3.4,5.7,1.1,0.8,0.2,1.9,3.5,10.2,1839,13.4,0.535,0.006,0.421,10.8,18,14.3,7,1.7,0.6,17,20.6,0.9,1.7,2.6,0.069,-1.9,-0.8,-2.7,-0.3,0,0,0,0.5
1982,Geoff Huston,PG,24,CLE,78,43,30.9,4.2,8.6,0.484,0,0.1,0.3,4.1,8.5,0.486,0.486,2,2.6,0.765,0.7,1.2,1.9,7.6,0.9,0.1,2.2,2.2,10.3,2409,14,0.53,0.015,0.298,2.3,4.8,3.5,33.8,1.4,0.3,18.4,15.9,2.9,0.1,3,0.06,0.9,-1.9,-0.9,0.7,0,-8.51,-7.77,0.183
1982,Dan Issel,C,33,DEN,81,81,30.5,8,15.3,0.527,0,0.1,0.667,8,15.2,0.526,0.528,6.7,8.1,0.834,2.1,5.4,7.5,2.2,0.8,0.7,2.1,3,22.9,2472,23.1,0.608,0.005,0.53,7.7,18.3,13.2,9.8,1.2,1.1,10,26,9,0.8,9.8,0.19,4,-1.8,2.2,2.6,0.004,0.52,0.13,0.561
1982,Tracy Jackson,SG,22,TOT,49,0,9.8,1.6,3.5,0.459,0,0,,1.6,3.5,0.459,0.459,0.8,1,0.776,0.7,0.6,1.3,0.6,0.3,0.1,0.5,1,4,478,11.8,0.506,0,0.285,8.6,6.4,7.4,8.1,1.4,0.3,11,18.9,0.4,0.3,0.7,0.072,-1.4,-1,-2.4,0,0,0,0,0.5
1982,Clay Johnson,SG,25,LAL,7,0,9.3,1.6,2.9,0.55,0,0,,1.6,2.9,0.55,0.55,0.4,0.9,0.5,1.1,0.6,1.7,1,0.4,0.4,1,1.9,3.6,65,12.8,0.552,0,0.3,13.9,6.5,10.1,13.2,2.1,2.5,23.6,18.1,0,0.1,0.1,0.072,-2.9,0.3,-2.6,0,0,4.87,4.37,0.695
1982,Clemon Johnson,C,25,IND,79,42,25.1,3.9,8.1,0.487,0,0,,3.9,8.1,0.487,0.487,1.6,2.4,0.651,2.3,4.9,7.2,1.6,0.8,1.4,1.7,3.1,9.5,1979,15,0.516,0,0.295,9.9,21.7,15.6,9.4,1.5,3.3,16,18.2,0.7,3.4,4,0.098,-1.3,1.2,-0.1,0.9,0,-1.87,-1.49,0.427
